time,rain (mm),lat,lon
21-01-2012,0.529289246,30.5,79.5
22-01-2012,0,30.5,79.5
23-01-2012,0,30.5,79.5
24-01-2012,0,30.5,79.5
25-01-2012,0,30.5,79.5
26-01-2012,0,30.5,79.5
27-01-2012,1.587867618,30.5,79.5
28-01-2012,0,30.5,79.5
29-01-2012,0,30.5,79.5
30-01-2012,0,30.5,79.5
31-01-2012,0,30.5,79.5
01-02-2012,0,30.5,79.5
02-02-2012,0,30.5,79.5
03-02-2012,0,30.5,79.5
04-02-2012,0,30.5,79.5
05-02-2012,0.571044207,30.5,79.5
06-02-2012,4.11175108,30.5,79.5
07-02-2012,0,30.5,79.5
08-02-2012,1.767647386,30.5,79.5
09-02-2012,1.029620051,30.5,79.5
10-02-2012,0,30.5,79.5
11-02-2012,0,30.5,79.5
12-02-2012,0,30.5,79.5
13-02-2012,0.117843166,30.5,79.5
14-02-2012,0,30.5,79.5
15-02-2012,0,30.5,79.5
16-02-2012,0,30.5,79.5
17-02-2012,0.352859497,30.5,79.5
18-02-2012,0,30.5,79.5
19-02-2012,0,30.5,79.5
20-02-2012,0,30.5,79.5
21-02-2012,0,30.5,79.5
22-02-2012,0,30.5,79.5
23-02-2012,0,30.5,79.5
24-02-2012,0,30.5,79.5
25-02-2012,0,30.5,79.5
26-02-2012,0,30.5,79.5
27-02-2012,0,30.5,79.5
28-02-2012,0,30.5,79.5
29-02-2012,0,30.5,79.5
01-03-2012,0,30.5,79.5
02-03-2012,0,30.5,79.5
03-03-2012,0,30.5,79.5
04-03-2012,0,30.5,79.5
05-03-2012,3.340715647,30.5,79.5
06-03-2012,15.87152386,30.5,79.5
07-03-2012,9.321489334,30.5,79.5
08-03-2012,0,30.5,79.5
09-03-2012,1.829613805,30.5,79.5
10-03-2012,0,30.5,79.5
11-03-2012,0,30.5,79.5
12-03-2012,0,30.5,79.5
13-03-2012,1.473062396,30.5,79.5
14-03-2012,3.28751874,30.5,79.5
15-03-2012,0,30.5,79.5
16-03-2012,0,30.5,79.5
17-03-2012,0,30.5,79.5
18-03-2012,0,30.5,79.5
19-03-2012,0,30.5,79.5
20-03-2012,0,30.5,79.5
21-03-2012,0,30.5,79.5
22-03-2012,0,30.5,79.5
23-03-2012,0,30.5,79.5
24-03-2012,0,30.5,79.5
25-03-2012,0,30.5,79.5
26-03-2012,0,30.5,79.5
27-03-2012,0,30.5,79.5
28-03-2012,0,30.5,79.5
29-03-2012,0,30.5,79.5
30-03-2012,0,30.5,79.5
31-03-2012,0,30.5,79.5
01-04-2012,0,30.5,79.5
02-04-2012,0,30.5,79.5
03-04-2012,0,30.5,79.5
04-04-2012,0,30.5,79.5
05-04-2012,0,30.5,79.5
06-04-2012,0,30.5,79.5
07-04-2012,0,30.5,79.5
08-04-2012,0,30.5,79.5
09-04-2012,0,30.5,79.5
10-04-2012,0,30.5,79.5
11-04-2012,1.700073957,30.5,79.5
12-04-2012,5.199919701,30.5,79.5
13-04-2012,0,30.5,79.5
14-04-2012,4.599921227,30.5,79.5
15-04-2012,3.799962521,30.5,79.5
16-04-2012,6.799883366,30.5,79.5
17-04-2012,2.79995203,30.5,79.5
18-04-2012,0.499991417,30.5,79.5
19-04-2012,0,30.5,79.5
20-04-2012,0,30.5,79.5
21-04-2012,0,30.5,79.5
22-04-2012,0,30.5,79.5
23-04-2012,0,30.5,79.5
24-04-2012,0,30.5,79.5
25-04-2012,0.199996576,30.5,79.5
26-04-2012,0,30.5,79.5
27-04-2012,5.199910641,30.5,79.5
28-04-2012,0.399993151,30.5,79.5
29-04-2012,5.699901581,30.5,79.5
30-04-2012,9.799832344,30.5,79.5
01-05-2012,0.705718994,30.5,79.5
02-05-2012,0,30.5,79.5
03-05-2012,0,30.5,79.5
04-05-2012,0,30.5,79.5
05-05-2012,0,30.5,79.5
06-05-2012,2.746780396,30.5,79.5
07-05-2012,0,30.5,79.5
08-05-2012,0,30.5,79.5
09-05-2012,0,30.5,79.5
10-05-2012,0,30.5,79.5
11-05-2012,0,30.5,79.5
12-05-2012,0,30.5,79.5
13-05-2012,1.235008121,30.5,79.5
14-05-2012,0,30.5,79.5
15-05-2012,0.176429749,30.5,79.5
16-05-2012,0,30.5,79.5
17-05-2012,0,30.5,79.5
18-05-2012,0,30.5,79.5
19-05-2012,0,30.5,79.5
20-05-2012,0,30.5,79.5
21-05-2012,0,30.5,79.5
22-05-2012,0,30.5,79.5
23-05-2012,0,30.5,79.5
24-05-2012,0,30.5,79.5
25-05-2012,0,30.5,79.5
26-05-2012,0,30.5,79.5
27-05-2012,0,30.5,79.5
28-05-2012,0,30.5,79.5
29-05-2012,0,30.5,79.5
30-05-2012,0,30.5,79.5
31-05-2012,0,30.5,79.5
01-06-2012,0,30.5,79.5
02-06-2012,2.399958849,30.5,79.5
03-06-2012,0,30.5,79.5
04-06-2012,0,30.5,79.5
05-06-2012,0,30.5,79.5
06-06-2012,2.499963999,30.5,79.5
07-06-2012,0,30.5,79.5
08-06-2012,0.999982834,30.5,79.5
09-06-2012,0,30.5,79.5
10-06-2012,0,30.5,79.5
11-06-2012,0,30.5,79.5
12-06-2012,0,30.5,79.5
13-06-2012,0,30.5,79.5
14-06-2012,0,30.5,79.5
15-06-2012,0,30.5,79.5
16-06-2012,0,30.5,79.5
17-06-2012,0,30.5,79.5
18-06-2012,0,30.5,79.5
19-06-2012,0,30.5,79.5
20-06-2012,0,30.5,79.5
21-06-2012,0,30.5,79.5
22-06-2012,0,30.5,79.5
23-06-2012,14.79992867,30.5,79.5
24-06-2012,0.200204447,30.5,79.5
25-06-2012,0,30.5,79.5
26-06-2012,0,30.5,79.5
27-06-2012,0,30.5,79.5
28-06-2012,0,30.5,79.5
29-06-2012,0,30.5,79.5
30-06-2012,0,30.5,79.5
01-07-2012,0,30.5,79.5
02-07-2012,3.010055304,30.5,79.5
03-07-2012,7.459300518,30.5,79.5
04-07-2012,0.894277036,30.5,79.5
05-07-2012,34.13916779,30.5,79.5
06-07-2012,0,30.5,79.5
07-07-2012,15.01769161,30.5,79.5
08-07-2012,14.00530815,30.5,79.5
09-07-2012,5.839672565,30.5,79.5
10-07-2012,12.9655447,30.5,79.5
11-07-2012,6.922659874,30.5,79.5
12-07-2012,2.102998734,30.5,79.5
13-07-2012,23.59519577,30.5,79.5
14-07-2012,18.00465584,30.5,79.5
15-07-2012,9.262560844,30.5,79.5
16-07-2012,0,30.5,79.5
17-07-2012,0,30.5,79.5
18-07-2012,0,30.5,79.5
19-07-2012,0,30.5,79.5
20-07-2012,0,30.5,79.5
21-07-2012,10.40939426,30.5,79.5
22-07-2012,3.576462507,30.5,79.5
23-07-2012,1.499676585,30.5,79.5
24-07-2012,5.27471447,30.5,79.5
25-07-2012,33.48892593,30.5,79.5
26-07-2012,38.89297867,30.5,79.5
27-07-2012,2.554866314,30.5,79.5
28-07-2012,6.333961487,30.5,79.5
29-07-2012,4.68185997,30.5,79.5
30-07-2012,13.35240555,30.5,79.5
31-07-2012,12.78038597,30.5,79.5
01-08-2012,3.589301825,30.5,79.5
02-08-2012,3.381813765,30.5,79.5
03-08-2012,7.529093266,30.5,79.5
04-08-2012,97.56455994,30.5,79.5
05-08-2012,29.89466667,30.5,79.5
06-08-2012,3.549453497,30.5,79.5
07-08-2012,4.05792284,30.5,79.5
08-08-2012,2.381801367,30.5,79.5
09-08-2012,1.870952249,30.5,79.5
10-08-2012,14.85863304,30.5,79.5
11-08-2012,0,30.5,79.5
12-08-2012,1.601326942,30.5,79.5
13-08-2012,47.28320694,30.5,79.5
14-08-2012,10.69217491,30.5,79.5
15-08-2012,1.932628751,30.5,79.5
16-08-2012,0,30.5,79.5
17-08-2012,0,30.5,79.5
18-08-2012,15.52581692,30.5,79.5
19-08-2012,34.90005493,30.5,79.5
20-08-2012,28.18969536,30.5,79.5
21-08-2012,23.40594482,30.5,79.5
22-08-2012,8.708625793,30.5,79.5
23-08-2012,8.804169655,30.5,79.5
24-08-2012,6.333971977,30.5,79.5
25-08-2012,5.70360899,30.5,79.5
26-08-2012,14.62361813,30.5,79.5
27-08-2012,1.720521688,30.5,79.5
28-08-2012,0.847144663,30.5,79.5
29-08-2012,1.795979977,30.5,79.5
30-08-2012,7.004609108,30.5,79.5
31-08-2012,1.461255312,30.5,79.5
01-09-2012,1.499652863,30.5,79.5
02-09-2012,0,30.5,79.5
03-09-2012,4.869261742,30.5,79.5
04-09-2012,0.882176518,30.5,79.5
05-09-2012,0,30.5,79.5
06-09-2012,0.235697791,30.5,79.5
07-09-2012,1.470730424,30.5,79.5
08-09-2012,4.765583515,30.5,79.5
09-09-2012,0.423565388,30.5,79.5
10-09-2012,0,30.5,79.5
11-09-2012,0,30.5,79.5
12-09-2012,0.165042624,30.5,79.5
13-09-2012,0,30.5,79.5
14-09-2012,5.563816547,30.5,79.5
15-09-2012,0.588663638,30.5,79.5
16-09-2012,0.529289246,30.5,79.5
17-09-2012,91.43253326,30.5,79.5
18-09-2012,16.74554634,30.5,79.5
19-09-2012,82.73432159,30.5,79.5
20-09-2012,0.264644623,30.5,79.5
21-09-2012,0.882148683,30.5,79.5
22-09-2012,0,30.5,79.5
23-09-2012,0,30.5,79.5
24-09-2012,0.61750406,30.5,79.5
25-09-2012,0,30.5,79.5
26-09-2012,0.176429749,30.5,79.5
27-09-2012,1.411437988,30.5,79.5
28-09-2012,0,30.5,79.5
29-09-2012,0,30.5,79.5
30-09-2012,0,30.5,79.5
01-10-2012,0,30.5,79.5
02-10-2012,0,30.5,79.5
03-10-2012,0,30.5,79.5
04-10-2012,0,30.5,79.5
05-10-2012,0,30.5,79.5
06-10-2012,0,30.5,79.5
07-10-2012,0,30.5,79.5
08-10-2012,0,30.5,79.5
09-10-2012,0,30.5,79.5
10-10-2012,0,30.5,79.5
11-10-2012,0,30.5,79.5
12-10-2012,0,30.5,79.5
13-10-2012,0,30.5,79.5
14-10-2012,0,30.5,79.5
15-10-2012,0,30.5,79.5
16-10-2012,0,30.5,79.5
17-10-2012,0,30.5,79.5
18-10-2012,0,30.5,79.5
19-10-2012,0,30.5,79.5
20-10-2012,0,30.5,79.5
21-10-2012,0,30.5,79.5
22-10-2012,0,30.5,79.5
23-10-2012,0,30.5,79.5
24-10-2012,0,30.5,79.5
25-10-2012,0,30.5,79.5
26-10-2012,0,30.5,79.5
27-10-2012,0,30.5,79.5
28-10-2012,0,30.5,79.5
29-10-2012,0,30.5,79.5
30-10-2012,0,30.5,79.5
31-10-2012,0,30.5,79.5
01-11-2012,0,30.5,79.5
02-11-2012,0,30.5,79.5
03-11-2012,0,30.5,79.5
04-11-2012,0,30.5,79.5
05-11-2012,0,30.5,79.5
06-11-2012,0,30.5,79.5
07-11-2012,0,30.5,79.5
08-11-2012,0,30.5,79.5
09-11-2012,0,30.5,79.5
10-11-2012,0,30.5,79.5
11-11-2012,0,30.5,79.5
12-11-2012,0,30.5,79.5
13-11-2012,0,30.5,79.5
14-11-2012,0,30.5,79.5
15-11-2012,0,30.5,79.5
16-11-2012,0,30.5,79.5
17-11-2012,0,30.5,79.5
18-11-2012,0,30.5,79.5
19-11-2012,0,30.5,79.5
20-11-2012,0,30.5,79.5
21-11-2012,0,30.5,79.5
22-11-2012,0,30.5,79.5
23-11-2012,0,30.5,79.5
24-11-2012,0,30.5,79.5
25-11-2012,0,30.5,79.5
26-11-2012,0,30.5,79.5
27-11-2012,0,30.5,79.5
28-11-2012,0,30.5,79.5
29-11-2012,0,30.5,79.5
30-11-2012,0,30.5,79.5
01-12-2012,0,30.5,79.5
02-12-2012,0,30.5,79.5
03-12-2012,0,30.5,79.5
04-12-2012,0,30.5,79.5
05-12-2012,0,30.5,79.5
06-12-2012,0,30.5,79.5
07-12-2012,0,30.5,79.5
08-12-2012,0,30.5,79.5
09-12-2012,0,30.5,79.5
10-12-2012,0,30.5,79.5
11-12-2012,0,30.5,79.5
12-12-2012,1.399999976,30.5,79.5
13-12-2012,0,30.5,79.5
14-12-2012,7,30.5,79.5
15-12-2012,3,30.5,79.5
16-12-2012,0,30.5,79.5
17-12-2012,0,30.5,79.5
18-12-2012,0,30.5,79.5
19-12-2012,0,30.5,79.5
20-12-2012,0,30.5,79.5
21-12-2012,0,30.5,79.5
22-12-2012,0,30.5,79.5
23-12-2012,0,30.5,79.5
24-12-2012,0,30.5,79.5
25-12-2012,0,30.5,79.5
26-12-2012,0,30.5,79.5
27-12-2012,0,30.5,79.5
28-12-2012,0,30.5,79.5
29-12-2012,0,30.5,79.5
30-12-2012,0,30.5,79.5
31-12-2012,0,30.5,79.5
01-01-2013,0,30.5,79.5
02-01-2013,0,30.5,79.5
03-01-2013,0,30.5,79.5
04-01-2013,0,30.5,79.5
05-01-2013,0,30.5,79.5
06-01-2013,0,30.5,79.5
07-01-2013,0,30.5,79.5
08-01-2013,0,30.5,79.5
09-01-2013,0,30.5,79.5
10-01-2013,0,30.5,79.5
11-01-2013,0,30.5,79.5
12-01-2013,0,30.5,79.5
13-01-2013,0,30.5,79.5
14-01-2013,0,30.5,79.5
15-01-2013,0,30.5,79.5
16-01-2013,0,30.5,79.5
17-01-2013,0,30.5,79.5
18-01-2013,44.48477554,30.5,79.5
19-01-2013,26.81037903,30.5,79.5
20-01-2013,0.39007771,30.5,79.5
21-01-2013,0,30.5,79.5
22-01-2013,0,30.5,79.5
23-01-2013,0,30.5,79.5
24-01-2013,0,30.5,79.5
25-01-2013,0,30.5,79.5
26-01-2013,0,30.5,79.5
27-01-2013,0,30.5,79.5
28-01-2013,0,30.5,79.5
29-01-2013,0,30.5,79.5
30-01-2013,0,30.5,79.5
31-01-2013,0,30.5,79.5
01-02-2013,0,30.5,79.5
02-02-2013,0,30.5,79.5
03-02-2013,1.079822421,30.5,79.5
04-02-2013,30.58314133,30.5,79.5
05-02-2013,52.78235245,30.5,79.5
06-02-2013,66.01407623,30.5,79.5
07-02-2013,22.39476395,30.5,79.5
08-02-2013,0,30.5,79.5
09-02-2013,0,30.5,79.5
10-02-2013,0,30.5,79.5
11-02-2013,0,30.5,79.5
12-02-2013,0,30.5,79.5
13-02-2013,0,30.5,79.5
14-02-2013,0,30.5,79.5
15-02-2013,0,30.5,79.5
16-02-2013,5.64273262,30.5,79.5
17-02-2013,15.16737366,30.5,79.5
18-02-2013,0,30.5,79.5
19-02-2013,0,30.5,79.5
20-02-2013,3.450642586,30.5,79.5
21-02-2013,0,30.5,79.5
22-02-2013,1.266150236,30.5,79.5
23-02-2013,7.826102734,30.5,79.5
24-02-2013,8.414340019,30.5,79.5
25-02-2013,0,30.5,79.5
26-02-2013,0,30.5,79.5
27-02-2013,3.227494478,30.5,79.5
28-02-2013,0.920067489,30.5,79.5
01-03-2013,0,30.5,79.5
02-03-2013,0,30.5,79.5
03-03-2013,0,30.5,79.5
04-03-2013,0,30.5,79.5
05-03-2013,0,30.5,79.5
06-03-2013,0,30.5,79.5
07-03-2013,0,30.5,79.5
08-03-2013,0,30.5,79.5
09-03-2013,0,30.5,79.5
10-03-2013,0.484124184,30.5,79.5
11-03-2013,0,30.5,79.5
12-03-2013,0,30.5,79.5
13-03-2013,0,30.5,79.5
14-03-2013,0,30.5,79.5
15-03-2013,30.89803314,30.5,79.5
16-03-2013,0.272948772,30.5,79.5
17-03-2013,0,30.5,79.5
18-03-2013,0,30.5,79.5
19-03-2013,0,30.5,79.5
20-03-2013,0,30.5,79.5
21-03-2013,0,30.5,79.5
22-03-2013,0,30.5,79.5
23-03-2013,0,30.5,79.5
24-03-2013,0,30.5,79.5
25-03-2013,7.766481876,30.5,79.5
26-03-2013,0.669444263,30.5,79.5
27-03-2013,0,30.5,79.5
28-03-2013,0,30.5,79.5
29-03-2013,0,30.5,79.5
30-03-2013,0,30.5,79.5
31-03-2013,1.115740418,30.5,79.5
01-04-2013,0,30.5,79.5
02-04-2013,0,30.5,79.5
03-04-2013,0,30.5,79.5
04-04-2013,10.13627148,30.5,79.5
05-04-2013,0,30.5,79.5
06-04-2013,0,30.5,79.5
07-04-2013,0,30.5,79.5
08-04-2013,0,30.5,79.5
09-04-2013,0,30.5,79.5
10-04-2013,2.769375563,30.5,79.5
11-04-2013,0,30.5,79.5
12-04-2013,0,30.5,79.5
13-04-2013,0,30.5,79.5
14-04-2013,6.777738571,30.5,79.5
15-04-2013,0.313114196,30.5,79.5
16-04-2013,0,30.5,79.5
17-04-2013,3.952760935,30.5,79.5
18-04-2013,1.9484694,30.5,79.5
19-04-2013,0,30.5,79.5
20-04-2013,0,30.5,79.5
21-04-2013,0.557870209,30.5,79.5
22-04-2013,0,30.5,79.5
23-04-2013,0,30.5,79.5
24-04-2013,0,30.5,79.5
25-04-2013,0.393233776,30.5,79.5
26-04-2013,0.111574039,30.5,79.5
27-04-2013,12.27081394,30.5,79.5
28-04-2013,0,30.5,79.5
29-04-2013,0,30.5,79.5
30-04-2013,0,30.5,79.5
01-05-2013,0,30.5,79.5
02-05-2013,0,30.5,79.5
03-05-2013,0,30.5,79.5
04-05-2013,0,30.5,79.5
05-05-2013,0,30.5,79.5
06-05-2013,0,30.5,79.5
07-05-2013,0,30.5,79.5
08-05-2013,0,30.5,79.5
09-05-2013,4.195742607,30.5,79.5
10-05-2013,0,30.5,79.5
11-05-2013,0,30.5,79.5
12-05-2013,0.307757437,30.5,79.5
13-05-2013,0.664947927,30.5,79.5
14-05-2013,0,30.5,79.5
15-05-2013,2.006981134,30.5,79.5
16-05-2013,0,30.5,79.5
17-05-2013,0,30.5,79.5
18-05-2013,0.111574039,30.5,79.5
19-05-2013,0,30.5,79.5
20-05-2013,0,30.5,79.5
21-05-2013,0,30.5,79.5
22-05-2013,0,30.5,79.5
23-05-2013,0.228597343,30.5,79.5
24-05-2013,0,30.5,79.5
25-05-2013,0,30.5,79.5
26-05-2013,2.506639242,30.5,79.5
27-05-2013,0,30.5,79.5
28-05-2013,0,30.5,79.5
29-05-2013,0,30.5,79.5
30-05-2013,0,30.5,79.5
31-05-2013,0,30.5,79.5
01-06-2013,0,30.5,79.5
02-06-2013,4.034368038,30.5,79.5
03-06-2013,0.438742846,30.5,79.5
04-06-2013,0,30.5,79.5
05-06-2013,1.450462461,30.5,79.5
06-06-2013,9.941195488,30.5,79.5
07-06-2013,2.246675014,30.5,79.5
08-06-2013,0,30.5,79.5
09-06-2013,0,30.5,79.5
10-06-2013,3.384340286,30.5,79.5
11-06-2013,10.38610268,30.5,79.5
12-06-2013,18.49078941,30.5,79.5
13-06-2013,14.7236681,30.5,79.5
14-06-2013,0.378127128,30.5,79.5
15-06-2013,30.42730522,30.5,79.5
16-06-2013,45.98452759,30.5,79.5
17-06-2013,111.6993561,30.5,79.5
18-06-2013,81.17662048,30.5,79.5
19-06-2013,11.33757591,30.5,79.5
20-06-2013,0.539504349,30.5,79.5
21-06-2013,0,30.5,79.5
22-06-2013,0,30.5,79.5
23-06-2013,5.676439285,30.5,79.5
24-06-2013,4.532074928,30.5,79.5
25-06-2013,15.3120718,30.5,79.5
26-06-2013,5.464336872,30.5,79.5
27-06-2013,11.83520317,30.5,79.5
28-06-2013,7.281666279,30.5,79.5
29-06-2013,5.006640911,30.5,79.5
30-06-2013,24.77223396,30.5,79.5
01-07-2013,0,30.5,79.5
02-07-2013,0.413118362,30.5,79.5
03-07-2013,12.0811739,30.5,79.5
04-07-2013,3.430012465,30.5,79.5
05-07-2013,9.964179993,30.5,79.5
06-07-2013,30.16742325,30.5,79.5
07-07-2013,6.073118687,30.5,79.5
08-07-2013,52.20416641,30.5,79.5
09-07-2013,22.53944016,30.5,79.5
10-07-2013,4.716377258,30.5,79.5
11-07-2013,21.98430824,30.5,79.5
12-07-2013,14.19190884,30.5,79.5
13-07-2013,19.61794853,30.5,79.5
14-07-2013,21.79192924,30.5,79.5
15-07-2013,11.64781666,30.5,79.5
16-07-2013,15.62002182,30.5,79.5
17-07-2013,21.85036469,30.5,79.5
18-07-2013,21.21542549,30.5,79.5
19-07-2013,0.663768232,30.5,79.5
20-07-2013,9.858382225,30.5,79.5
21-07-2013,0.369326115,30.5,79.5
22-07-2013,29.80288506,30.5,79.5
23-07-2013,15.6011343,30.5,79.5
24-07-2013,23.14100647,30.5,79.5
25-07-2013,32.77936172,30.5,79.5
26-07-2013,11.58137989,30.5,79.5
27-07-2013,4.720505238,30.5,79.5
28-07-2013,0,30.5,79.5
29-07-2013,0,30.5,79.5
30-07-2013,0,30.5,79.5
31-07-2013,1.382890105,30.5,79.5
01-08-2013,16.83624077,30.5,79.5
02-08-2013,10.88640881,30.5,79.5
03-08-2013,7.726754665,30.5,79.5
04-08-2013,15.78825283,30.5,79.5
05-08-2013,10.27472115,30.5,79.5
06-08-2013,27.29686356,30.5,79.5
07-08-2013,5.703213692,30.5,79.5
08-08-2013,8.288629532,30.5,79.5
09-08-2013,7.280178547,30.5,79.5
10-08-2013,9.90914917,30.5,79.5
11-08-2013,7.992944717,30.5,79.5
12-08-2013,11.75807953,30.5,79.5
13-08-2013,29.4823494,30.5,79.5
14-08-2013,8.796204567,30.5,79.5
15-08-2013,10.98602009,30.5,79.5
16-08-2013,4.902276993,30.5,79.5
17-08-2013,3.859837055,30.5,79.5
18-08-2013,0,30.5,79.5
19-08-2013,2.110427856,30.5,79.5
20-08-2013,4.988379478,30.5,79.5
21-08-2013,5.551579952,30.5,79.5
22-08-2013,2.295164108,30.5,79.5
23-08-2013,0,30.5,79.5
24-08-2013,0.80687362,30.5,79.5
25-08-2013,4.686109543,30.5,79.5
26-08-2013,4.797683716,30.5,79.5
27-08-2013,10.87388039,30.5,79.5
28-08-2013,15.1129818,30.5,79.5
29-08-2013,9.216231346,30.5,79.5
30-08-2013,1.144835353,30.5,79.5
31-08-2013,1.846636295,30.5,79.5
01-09-2013,4.730051041,30.5,79.5
02-09-2013,15.31980515,30.5,79.5
03-09-2013,0.577374041,30.5,79.5
04-09-2013,2.544167519,30.5,79.5
05-09-2013,0,30.5,79.5
06-09-2013,0,30.5,79.5
07-09-2013,0,30.5,79.5
08-09-2013,0,30.5,79.5
09-09-2013,0,30.5,79.5
10-09-2013,2.432593346,30.5,79.5
11-09-2013,3.490249634,30.5,79.5
12-09-2013,5.978048801,30.5,79.5
13-09-2013,5.357181549,30.5,79.5
14-09-2013,0,30.5,79.5
15-09-2013,0,30.5,79.5
16-09-2013,0,30.5,79.5
17-09-2013,0,30.5,79.5
18-09-2013,0,30.5,79.5
19-09-2013,0,30.5,79.5
20-09-2013,0,30.5,79.5
21-09-2013,22.94576645,30.5,79.5
22-09-2013,12.08170319,30.5,79.5
23-09-2013,0,30.5,79.5
24-09-2013,6.978270531,30.5,79.5
25-09-2013,0.157083094,30.5,79.5
26-09-2013,0,30.5,79.5
27-09-2013,0,30.5,79.5
28-09-2013,4.39193964,30.5,79.5
29-09-2013,3.33477664,30.5,79.5
30-09-2013,6.752222061,30.5,79.5
01-10-2013,3.358100176,30.5,79.5
02-10-2013,3.436588049,30.5,79.5
03-10-2013,0.144080505,30.5,79.5
04-10-2013,0.183088288,30.5,79.5
05-10-2013,0,30.5,79.5
06-10-2013,0,30.5,79.5
07-10-2013,0,30.5,79.5
08-10-2013,0,30.5,79.5
09-10-2013,0,30.5,79.5
10-10-2013,0,30.5,79.5
11-10-2013,3.010262489,30.5,79.5
12-10-2013,0.202592164,30.5,79.5
13-10-2013,0,30.5,79.5
14-10-2013,0,30.5,79.5
15-10-2013,0,30.5,79.5
16-10-2013,0,30.5,79.5
17-10-2013,0,30.5,79.5
18-10-2013,0,30.5,79.5
19-10-2013,0.111574039,30.5,79.5
20-10-2013,0,30.5,79.5
21-10-2013,0,30.5,79.5
22-10-2013,0,30.5,79.5
23-10-2013,0,30.5,79.5
24-10-2013,0,30.5,79.5
25-10-2013,0,30.5,79.5
26-10-2013,0,30.5,79.5
27-10-2013,0,30.5,79.5
28-10-2013,0,30.5,79.5
29-10-2013,0,30.5,79.5
30-10-2013,0,30.5,79.5
31-10-2013,0,30.5,79.5
01-11-2013,0,30.5,79.5
02-11-2013,0,30.5,79.5
03-11-2013,0,30.5,79.5
04-11-2013,0,30.5,79.5
05-11-2013,0,30.5,79.5
06-11-2013,0,30.5,79.5
07-11-2013,0,30.5,79.5
08-11-2013,1.290997744,30.5,79.5
09-11-2013,7.162261963,30.5,79.5
10-11-2013,0.645498872,30.5,79.5
11-11-2013,0,30.5,79.5
12-11-2013,0,30.5,79.5
13-11-2013,0,30.5,79.5
14-11-2013,0,30.5,79.5
15-11-2013,0,30.5,79.5
16-11-2013,0,30.5,79.5
17-11-2013,0,30.5,79.5
18-11-2013,0,30.5,79.5
19-11-2013,0,30.5,79.5
20-11-2013,0,30.5,79.5
21-11-2013,0,30.5,79.5
22-11-2013,0,30.5,79.5
23-11-2013,0,30.5,79.5
24-11-2013,0,30.5,79.5
25-11-2013,0,30.5,79.5
26-11-2013,0,30.5,79.5
27-11-2013,0,30.5,79.5
28-11-2013,0,30.5,79.5
29-11-2013,0,30.5,79.5
30-11-2013,0,30.5,79.5
01-12-2013,0,30.5,79.5
02-12-2013,0,30.5,79.5
03-12-2013,0,30.5,79.5
04-12-2013,0,30.5,79.5
05-12-2013,0,30.5,79.5
06-12-2013,0,30.5,79.5
07-12-2013,0,30.5,79.5
08-12-2013,0,30.5,79.5
09-12-2013,0,30.5,79.5
10-12-2013,0,30.5,79.5
11-12-2013,0,30.5,79.5
12-12-2013,0,30.5,79.5
13-12-2013,0,30.5,79.5
14-12-2013,0,30.5,79.5
15-12-2013,0,30.5,79.5
16-12-2013,0,30.5,79.5
17-12-2013,0,30.5,79.5
18-12-2013,0,30.5,79.5
19-12-2013,0,30.5,79.5
20-12-2013,0,30.5,79.5
21-12-2013,0,30.5,79.5
22-12-2013,0,30.5,79.5
23-12-2013,0,30.5,79.5
24-12-2013,0,30.5,79.5
25-12-2013,0,30.5,79.5
26-12-2013,0,30.5,79.5
27-12-2013,0,30.5,79.5
28-12-2013,0,30.5,79.5
29-12-2013,0,30.5,79.5
30-12-2013,0,30.5,79.5
31-12-2013,0.484124184,30.5,79.5
01-01-2014,0,30.5,79.5
02-01-2014,0,30.5,79.5
03-01-2014,0,30.5,79.5
04-01-2014,0,30.5,79.5
05-01-2014,0.322749436,30.5,79.5
06-01-2014,0,30.5,79.5
07-01-2014,0,30.5,79.5
08-01-2014,0,30.5,79.5
09-01-2014,0,30.5,79.5
10-01-2014,0,30.5,79.5
11-01-2014,0,30.5,79.5
12-01-2014,0,30.5,79.5
13-01-2014,0,30.5,79.5
14-01-2014,0,30.5,79.5
15-01-2014,0,30.5,79.5
16-01-2014,5.150108337,30.5,79.5
17-01-2014,0,30.5,79.5
18-01-2014,3.365073681,30.5,79.5
19-01-2014,1.856526971,30.5,79.5
20-01-2014,0,30.5,79.5
21-01-2014,1.128054619,30.5,79.5
22-01-2014,0,30.5,79.5
23-01-2014,1.563946486,30.5,79.5
24-01-2014,0,30.5,79.5
25-01-2014,0,30.5,79.5
26-01-2014,0,30.5,79.5
27-01-2014,0,30.5,79.5
28-01-2014,0,30.5,79.5
29-01-2014,0,30.5,79.5
30-01-2014,0,30.5,79.5
31-01-2014,0,30.5,79.5
01-02-2014,0,30.5,79.5
02-02-2014,0,30.5,79.5
03-02-2014,0,30.5,79.5
04-02-2014,0,30.5,79.5
05-02-2014,3.066119671,30.5,79.5
06-02-2014,5.648115158,30.5,79.5
07-02-2014,12.37283039,30.5,79.5
08-02-2014,45.41740417,30.5,79.5
09-02-2014,0,30.5,79.5
10-02-2014,0,30.5,79.5
11-02-2014,2.904745102,30.5,79.5
12-02-2014,0,30.5,79.5
13-02-2014,0,30.5,79.5
14-02-2014,2.397367477,30.5,79.5
15-02-2014,33.17434311,30.5,79.5
16-02-2014,9.567797661,30.5,79.5
17-02-2014,0,30.5,79.5
18-02-2014,0,30.5,79.5
